,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
103389,MRT,Africa,Mauritania,2021-05-11,18691.0,0.0,26.857,456.0,0.0,0.143,3914.255,0.0,5.624,95.495,0.0,0.03,1.01,,,,,,,,,,,,,1786.0,0.374,0.015,66.5,tests performed,,,,,,533.0,,,,,112.0,384.0,0.008,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103390,MRT,Africa,Mauritania,2021-05-12,18745.0,54.0,29.0,457.0,1.0,0.143,3925.564,11.309,6.073,95.705,0.209,0.03,1.07,,,,,,,,,,,,,1786.0,0.374,0.0162,61.6,tests performed,,,,,,595.0,,,,,125.0,371.0,0.008,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103391,MRT,Africa,Mauritania,2021-05-13,18767.0,22.0,27.286,457.0,0.0,0.143,3930.171,4.607,5.714,95.705,0.0,0.03,1.05,,,,,,,,,,,,,1786.0,0.374,0.0153,65.5,tests performed,,,,,,656.0,,,,,137.0,357.0,0.007,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103392,MRT,Africa,Mauritania,2021-05-14,18781.0,14.0,24.0,457.0,0.0,0.143,3933.103,2.932,5.026,95.705,0.0,0.03,1.06,,,,,,,,,,,,,1786.0,0.374,0.0134,74.4,tests performed,,,,,,717.0,,,,,150.0,344.0,0.007,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103393,MRT,Africa,Mauritania,2021-05-15,18806.0,25.0,24.286,457.0,0.0,0.143,3938.339,5.235,5.086,95.705,0.0,0.03,1.11,,,,,,,,,,,,,1786.0,0.374,0.0136,73.5,tests performed,,,,,,779.0,,,,,163.0,331.0,0.007,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103394,MRT,Africa,Mauritania,2021-05-16,18828.0,22.0,23.0,457.0,0.0,0.143,3942.946,4.607,4.817,95.705,0.0,0.03,1.18,,,,,,,,,,,,,1786.0,0.374,0.0129,77.7,tests performed,,,,,,840.0,,,,,176.0,317.0,0.007,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103395,MRT,Africa,Mauritania,2021-05-17,18858.0,30.0,23.857,457.0,0.0,0.143,3949.228,6.283,4.996,95.705,0.0,0.03,1.24,,,,,,,,,,,,,1786.0,0.374,0.0134,74.9,tests performed,,,,,,840.0,,,,,176.0,317.0,0.007,31.48,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103396,MRT,Africa,Mauritania,2021-05-18,18905.0,47.0,30.571,457.0,0.0,0.143,3959.071,9.843,6.402,95.705,0.0,0.03,1.31,,,,,,,,,,,,,1786.0,0.374,0.0171,58.4,tests performed,,,,,,840.0,,,,,176.0,317.0,0.007,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103397,MRT,Africa,Mauritania,2021-05-19,18957.0,52.0,30.286,457.0,0.0,0.0,3969.961,10.89,6.342,95.705,0.0,0.0,1.33,,,,,,,,,,,,,1786.0,0.374,0.017,59.0,tests performed,,,,,,840.0,,,,,176.0,317.0,0.007,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103398,MRT,Africa,Mauritania,2021-05-20,19011.0,54.0,34.857,457.0,0.0,0.0,3981.27,11.309,7.3,95.705,0.0,0.0,1.34,,,,,,,,,,,,,1786.0,0.374,0.0195,51.2,tests performed,,,,,,840.0,,,,,176.0,317.0,0.007,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103399,MRT,Africa,Mauritania,2021-05-21,19049.0,38.0,38.286,458.0,1.0,0.143,3989.227,7.958,8.018,95.914,0.209,0.03,1.32,,,,,,,,,,,,,1786.0,0.374,0.0214,46.6,tests performed,25741.0,19468.0,6273.0,,,840.0,0.54,0.41,0.13,,176.0,317.0,0.007,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103400,MRT,Africa,Mauritania,2021-05-22,19114.0,65.0,44.0,458.0,0.0,0.143,4002.84,13.612,9.214,95.914,0.0,0.03,1.32,,,,,,,,,,,,,1786.0,0.374,0.0246,40.6,tests performed,,,,,,909.0,,,,,190.0,461.0,0.01,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103401,MRT,Africa,Mauritania,2021-05-23,19149.0,35.0,45.857,458.0,0.0,0.143,4010.169,7.33,9.603,95.914,0.0,0.03,1.28,,,,,,,,,,,,,1786.0,0.374,0.0257,38.9,tests performed,28382.0,22109.0,6273.0,,,977.0,0.59,0.46,0.13,,205.0,604.0,0.013,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103402,MRT,Africa,Mauritania,2021-05-24,19195.0,46.0,48.143,460.0,2.0,0.429,4019.803,9.633,10.082,96.333,0.419,0.09,1.25,,,,,,,,,,,,,1786.0,0.374,0.027,37.1,tests performed,,,,,,876.0,,,,,183.0,571.0,0.012,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103403,MRT,Africa,Mauritania,2021-05-25,19251.0,56.0,49.429,460.0,0.0,0.429,4031.53,11.727,10.351,96.333,0.0,0.09,1.21,,,,,,,,,,,,,1786.0,0.374,0.0277,36.1,tests performed,,,,,,774.0,,,,,162.0,537.0,0.011,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103404,MRT,Africa,Mauritania,2021-05-26,19287.0,36.0,47.143,461.0,1.0,0.571,4039.069,7.539,9.873,96.542,0.209,0.12,1.17,,,,,,,,,,,,,1786.0,0.374,0.0264,37.9,tests performed,28770.0,22360.0,6410.0,,,673.0,0.6,0.47,0.13,,141.0,504.0,0.011,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103405,MRT,Africa,Mauritania,2021-05-27,19344.0,57.0,47.571,462.0,1.0,0.714,4051.006,11.937,9.962,96.752,0.209,0.15,1.17,,,,,,,,,,,,,1786.0,0.374,0.0266,37.5,tests performed,,,,,,797.0,,,,,167.0,693.0,0.015,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103406,MRT,Africa,Mauritania,2021-05-28,19407.0,63.0,51.143,462.0,0.0,0.571,4064.2,13.193,10.71,96.752,0.0,0.12,1.16,,,,,,,,,,,,,1786.0,0.374,0.0286,34.9,tests performed,,,,,,922.0,,,,,193.0,882.0,0.018,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103407,MRT,Africa,Mauritania,2021-05-29,19463.0,56.0,49.857,463.0,1.0,0.714,4075.927,11.727,10.441,96.961,0.209,0.15,1.14,,,,,,,,,,,,,1786.0,0.374,0.0279,35.8,tests performed,,,,,,978.0,,,,,205.0,927.0,0.019,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103408,MRT,Africa,Mauritania,2021-05-30,19494.0,31.0,49.286,463.0,0.0,0.714,4082.419,6.492,10.321,96.961,0.0,0.15,1.1,,,,,,,,,,,,,1786.0,0.374,0.0276,36.2,tests performed,,,,,,1034.0,,,,,217.0,973.0,0.02,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103409,MRT,Africa,Mauritania,2021-05-31,19547.0,53.0,50.286,463.0,0.0,0.429,4093.518,11.099,10.531,96.961,0.0,0.09,1.08,,,,,,,,,,,,,1786.0,0.374,0.0282,35.5,tests performed,37331.0,30561.0,6770.0,,,1260.0,0.78,0.64,0.14,,264.0,1195.0,0.025,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103410,MRT,Africa,Mauritania,2021-06-01,19598.0,51.0,49.571,463.0,0.0,0.429,4104.199,10.68,10.381,96.961,0.0,0.09,1.04,,,,,,,,,,,,,1786.0,0.374,0.0278,36.0,tests performed,,,,,,1354.0,,,,,284.0,1286.0,0.027,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103411,MRT,Africa,Mauritania,2021-06-02,19650.0,52.0,51.857,464.0,1.0,0.429,4115.088,10.89,10.86,97.171,0.209,0.09,1.01,,,,,,,,,,,,,1786.0,0.374,0.029,34.4,tests performed,,,,,,1447.0,,,,,303.0,1376.0,0.029,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103412,MRT,Africa,Mauritania,2021-06-03,19695.0,45.0,50.143,464.0,0.0,0.286,4124.512,9.424,10.501,97.171,0.0,0.06,0.99,,,,,,,,,,,,,1786.0,0.374,0.0281,35.6,tests performed,,,,,,1315.0,,,,,275.0,1244.0,0.026,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103413,MRT,Africa,Mauritania,2021-06-04,19752.0,57.0,49.286,466.0,2.0,0.571,4136.449,11.937,10.321,97.589,0.419,0.12,0.97,,,,,,,,,,,,,1786.0,0.374,0.0276,36.2,tests performed,,,,,,1182.0,,,,,248.0,1112.0,0.023,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103414,MRT,Africa,Mauritania,2021-06-05,19785.0,33.0,46.0,466.0,0.0,0.429,4143.36,6.911,9.633,97.589,0.0,0.09,0.94,,,,,,,,,,,,,1786.0,0.374,0.0258,38.8,tests performed,,,,,,1050.0,,,,,220.0,980.0,0.021,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103415,MRT,Africa,Mauritania,2021-06-06,19817.0,32.0,46.143,468.0,2.0,0.714,4150.061,6.701,9.663,98.008,0.419,0.15,0.93,,,,,,,,,,,,,1786.0,0.374,0.0258,38.7,tests performed,,,,,,917.0,,,,,192.0,848.0,0.018,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103416,MRT,Africa,Mauritania,2021-06-07,19853.0,36.0,43.714,470.0,2.0,1.0,4157.601,7.539,9.155,98.427,0.419,0.209,0.91,,,,,,,,,,,,,1786.0,0.374,0.0245,40.9,tests performed,,,,,,784.0,,,,,164.0,716.0,0.015,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103417,MRT,Africa,Mauritania,2021-06-08,19895.0,42.0,42.429,470.0,0.0,1.0,4166.396,8.796,8.885,98.427,0.0,0.209,0.89,,,,,,,,,,,,,1786.0,0.374,0.0238,42.1,tests performed,43607.0,,,,,784.0,0.91,,,,164.0,716.0,0.015,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103418,MRT,Africa,Mauritania,2021-06-09,19923.0,28.0,39.0,470.0,0.0,0.857,4172.26,5.864,8.167,98.427,0.0,0.18,0.89,,,,,,,,,,,,,1786.0,0.374,0.0218,45.8,tests performed,,,,,,745.0,,,,,156.0,716.0,0.015,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103419,MRT,Africa,Mauritania,2021-06-10,19959.0,36.0,37.714,472.0,2.0,1.143,4179.799,7.539,7.898,98.846,0.419,0.239,0.9,,,,,,,,,,,,,1786.0,0.374,0.0211,47.4,tests performed,44628.0,37726.0,6902.0,,,706.0,0.93,0.79,0.14,,148.0,716.0,0.015,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103420,MRT,Africa,Mauritania,2021-06-11,20005.0,46.0,36.143,473.0,1.0,1.0,4189.432,9.633,7.569,99.055,0.209,0.209,0.93,,,,,,,,,,,,,1786.0,0.374,0.0202,49.4,tests performed,,,,,,668.0,,,,,140.0,688.0,0.014,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103421,MRT,Africa,Mauritania,2021-06-12,20040.0,35.0,36.429,475.0,2.0,1.286,4196.762,7.33,7.629,99.474,0.419,0.269,0.95,,,,,,,,,,,,,1786.0,0.374,0.0204,49.0,tests performed,,,,,,630.0,,,,,132.0,660.0,0.014,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103422,MRT,Africa,Mauritania,2021-06-13,20073.0,33.0,36.571,475.0,0.0,1.0,4203.673,6.911,7.659,99.474,0.0,0.209,0.97,,,,,,,,,,,,,1786.0,0.374,0.0205,48.8,tests performed,,,,,,592.0,,,,,124.0,632.0,0.013,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103423,MRT,Africa,Mauritania,2021-06-14,20109.0,36.0,36.571,476.0,1.0,0.857,4211.212,7.539,7.659,99.684,0.209,0.18,0.98,,,,,,,,,,,,,1786.0,0.374,0.0205,48.8,tests performed,46703.0,39801.0,6902.0,,,554.0,0.98,0.83,0.14,,116.0,604.0,0.013,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103424,MRT,Africa,Mauritania,2021-06-15,20151.0,42.0,36.571,477.0,1.0,1.0,4220.007,8.796,7.659,99.893,0.209,0.209,0.98,,,,,,,,,,,,,1786.0,0.374,0.0205,48.8,tests performed,49235.0,42333.0,6902.0,,2532.0,804.0,1.03,0.89,0.14,,168.0,863.0,0.018,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103425,MRT,Africa,Mauritania,2021-06-16,20199.0,48.0,39.429,479.0,2.0,1.286,4230.06,10.052,8.257,100.312,0.419,0.269,0.99,,,,,,,,,,,,,1786.0,0.374,0.0221,45.3,tests performed,,,,,,2394.0,,,,,501.0,2423.0,0.051,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103426,MRT,Africa,Mauritania,2021-06-17,20253.0,54.0,42.0,480.0,1.0,1.143,4241.368,11.309,8.796,100.521,0.209,0.239,1.0,,,,,,,,,,,,,1786.0,0.374,0.0235,42.5,tests performed,,,,,,3984.0,,,,,834.0,3984.0,0.083,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103427,MRT,Africa,Mauritania,2021-06-18,20288.0,35.0,40.429,480.0,0.0,1.0,4248.698,7.33,8.467,100.521,0.0,0.209,0.97,,,,,,,,,,,,,1786.0,0.374,0.0226,44.2,tests performed,,,,,,5573.0,,,,,1167.0,5573.0,0.117,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103428,MRT,Africa,Mauritania,2021-06-19,20314.0,26.0,39.143,480.0,0.0,0.714,4254.143,5.445,8.197,100.521,0.0,0.15,0.97,,,,,,,,,,,,,1786.0,0.374,0.0219,45.6,tests performed,,,,,,7162.0,,,,,1500.0,7162.0,0.15,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103429,MRT,Africa,Mauritania,2021-06-20,20336.0,22.0,37.571,481.0,1.0,0.857,4258.75,4.607,7.868,100.731,0.209,0.18,1.0,,,,,,,,,,,,,1786.0,0.374,0.021,47.5,tests performed,,,,,,8751.0,,,,,1833.0,8751.0,0.183,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103430,MRT,Africa,Mauritania,2021-06-21,20365.0,29.0,36.571,481.0,0.0,0.714,4264.823,6.073,7.659,100.731,0.0,0.15,1.03,,,,,,,,,,,,,1786.0,0.374,0.0205,48.8,tests performed,,,,,,10340.0,,,,,2165.0,10340.0,0.217,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103431,MRT,Africa,Mauritania,2021-06-22,20415.0,50.0,37.714,482.0,1.0,0.714,4275.294,10.471,7.898,100.94,0.209,0.15,1.07,,,,,,,,,,,,,1786.0,0.374,0.0211,47.4,tests performed,,,,,,11641.0,,,,,2438.0,11641.0,0.244,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103432,MRT,Africa,Mauritania,2021-06-23,20473.0,58.0,39.143,483.0,1.0,0.571,4287.44,12.146,8.197,101.15,0.209,0.12,1.11,,,,,,,,,,,,,1786.0,0.374,0.0219,45.6,tests performed,142362.0,135460.0,6902.0,,,11641.0,2.98,2.84,0.14,,2438.0,11641.0,0.244,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103433,MRT,Africa,Mauritania,2021-06-24,20512.0,39.0,37.0,483.0,0.0,0.429,4295.608,8.167,7.749,101.15,0.0,0.09,1.11,,,,,,,,,,,,,1786.0,0.374,0.0207,48.3,tests performed,,,,,,10360.0,,,,,2170.0,10320.0,0.216,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103434,MRT,Africa,Mauritania,2021-06-25,20568.0,56.0,40.0,486.0,3.0,0.857,4307.335,11.727,8.377,101.778,0.628,0.18,1.13,,,,,,,,,,,,,1786.0,0.374,0.0224,44.6,tests performed,,,,,,9079.0,,,,,1901.0,8999.0,0.188,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103435,MRT,Africa,Mauritania,2021-06-26,20604.0,36.0,41.429,486.0,0.0,0.857,4314.874,7.539,8.676,101.778,0.0,0.18,1.15,,,,,,,,,,,,,1786.0,0.374,0.0232,43.1,tests performed,,,,,,7798.0,,,,,1633.0,7678.0,0.161,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103436,MRT,Africa,Mauritania,2021-06-27,20635.0,31.0,42.714,486.0,0.0,0.714,4321.366,6.492,8.945,101.778,0.0,0.15,1.18,,,,,,,,,,,,,1786.0,0.374,0.0239,41.8,tests performed,,,,,,6517.0,,,,,1365.0,6357.0,0.133,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103437,MRT,Africa,Mauritania,2021-06-28,20676.0,41.0,44.429,487.0,1.0,0.857,4329.953,8.586,9.304,101.987,0.209,0.18,1.22,,,,,,,,,,,,,1786.0,0.374,0.0249,40.2,tests performed,,,,,,5236.0,,,,,1097.0,5037.0,0.105,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103438,MRT,Africa,Mauritania,2021-06-29,20747.0,71.0,47.429,487.0,0.0,0.714,4344.821,14.869,9.932,101.987,0.0,0.15,1.26,,,,,,,,,,,,,1786.0,0.374,0.0266,37.7,tests performed,,,,,,3955.0,,,,,828.0,3716.0,0.078,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103439,MRT,Africa,Mauritania,2021-06-30,20808.0,61.0,47.857,489.0,2.0,0.857,4357.596,12.775,10.022,102.406,0.419,0.18,1.29,,,,,,,,,,,,,1786.0,0.374,0.0268,37.3,tests performed,161082.0,152224.0,8858.0,,,2674.0,3.37,3.19,0.19,,560.0,2395.0,0.05,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103440,MRT,Africa,Mauritania,2021-07-01,20894.0,86.0,54.571,489.0,0.0,0.857,4375.606,18.01,11.428,102.406,0.0,0.18,1.32,,,,,,,,,,,,,1786.0,0.374,0.0306,32.7,tests performed,,,,,,2597.0,,,,,544.0,2289.0,0.048,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103441,MRT,Africa,Mauritania,2021-07-02,20977.0,83.0,58.429,489.0,0.0,0.429,4392.988,17.382,12.236,102.406,0.0,0.09,1.3,,,,,,,,,,,,,1786.0,0.374,0.0327,30.6,tests performed,,,,,,2519.0,,,,,528.0,2182.0,0.046,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103442,MRT,Africa,Mauritania,2021-07-03,21027.0,50.0,60.429,489.0,0.0,0.429,4403.459,10.471,12.655,102.406,0.0,0.09,1.28,,,,,,,,,,,,,1786.0,0.374,0.0338,29.6,tests performed,,,,,,2441.0,,,,,511.0,2076.0,0.043,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103443,MRT,Africa,Mauritania,2021-07-04,21076.0,49.0,63.0,489.0,0.0,0.429,4413.72,10.262,13.193,102.406,0.0,0.09,1.29,,,,,,,,,,,,,1786.0,0.374,0.0353,28.3,tests performed,,,,,,2363.0,,,,,495.0,1970.0,0.041,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103444,MRT,Africa,Mauritania,2021-07-05,21134.0,58.0,65.429,489.0,0.0,0.286,4425.867,12.146,13.702,102.406,0.0,0.06,1.3,,,,,,,,,,,,,1786.0,0.374,0.0366,27.3,tests performed,171733.0,160481.0,11252.0,,,2286.0,3.6,3.36,0.24,,479.0,1864.0,0.039,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103445,MRT,Africa,Mauritania,2021-07-06,21236.0,102.0,69.857,489.0,0.0,0.286,4447.227,21.361,14.629,102.406,0.0,0.06,1.32,,,,,,,,,,,,,1786.0,0.374,0.0391,25.6,tests performed,,,,,,2110.0,,,,,442.0,1712.0,0.036,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103446,MRT,Africa,Mauritania,2021-07-07,21303.0,67.0,70.714,490.0,1.0,0.143,4461.258,14.031,14.809,102.615,0.209,0.03,1.32,,,,,,,,,,,,,1786.0,0.374,0.0396,25.3,tests performed,174628.0,163150.0,11478.0,,,1935.0,3.66,3.42,0.24,,405.0,1561.0,0.033,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103447,MRT,Africa,Mauritania,2021-07-08,21303.0,0.0,58.429,490.0,0.0,0.143,4461.258,0.0,12.236,102.615,0.0,0.03,1.35,,,,,,,,,,,,,1786.0,0.374,0.0327,30.6,tests performed,,,,,,1680.0,,,,,352.0,1355.0,0.028,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103448,MRT,Africa,Mauritania,2021-07-09,21499.0,196.0,74.571,493.0,3.0,0.571,4502.305,41.046,15.617,103.244,0.628,0.12,1.47,,,,,,,,,,,,,1786.0,0.374,0.0418,24.0,tests performed,,,,,,1424.0,,,,,298.0,1150.0,0.024,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103449,MRT,Africa,Mauritania,2021-07-10,21590.0,91.0,80.429,494.0,1.0,0.714,4521.362,19.057,16.843,103.453,0.209,0.15,1.45,,,,,,,,,,,,,1786.0,0.374,0.045,22.2,tests performed,,,,,,1169.0,,,,,245.0,944.0,0.02,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103450,MRT,Africa,Mauritania,2021-07-11,21672.0,82.0,85.143,495.0,1.0,0.857,4538.534,17.172,17.831,103.663,0.209,0.18,1.44,,,,,,,,,,,,,1786.0,0.374,0.0477,21.0,tests performed,,,,,,913.0,,,,,191.0,739.0,0.015,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103451,MRT,Africa,Mauritania,2021-07-12,21765.0,93.0,90.143,495.0,0.0,0.857,4558.01,19.476,18.878,103.663,0.0,0.18,1.44,,,,,,,,,,,,,1786.0,0.374,0.0505,19.8,tests performed,176337.0,164213.0,12124.0,,,658.0,3.69,3.44,0.25,,138.0,533.0,0.011,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103452,MRT,Africa,Mauritania,2021-07-13,21902.0,137.0,95.143,496.0,1.0,1.0,4586.701,28.69,19.925,103.872,0.209,0.209,1.43,,,,,,,,,,,,,1786.0,0.374,0.0533,18.8,tests performed,178928.0,166277.0,12651.0,,2591.0,821.0,3.75,3.48,0.26,,172.0,637.0,0.013,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103453,MRT,Africa,Mauritania,2021-07-14,22049.0,147.0,106.571,499.0,3.0,1.286,4617.485,30.785,22.318,104.5,0.628,0.269,1.43,,,,,,,,,,,,,1786.0,0.374,0.0597,16.8,tests performed,,,,,,880.0,,,,,184.0,684.0,0.014,39.81,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
